patric_genome_id,bgcflow_genome_id,genome_name,organism_name,taxon_id,genome_status,strain,serovar,biovar,pathovar,mlst,other_typing,culture_collection,type_strain,completion_date,publication,bioproject_accession,biosample_accession,assembly_accession,genbank_accessions,refseq_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosomes,plasmids,contigs,sequences,genome_length,gc_content,patric_cds,brc1_cds,refseq_cds,isolation_site,isolation_source,isolation_comments,collection_date,isolation_country,geographic_location,latitude,longitude,altitude,depth,other_environmental,host_name,host_gender,host_age,host_health,body_sample_site,body_sample_subsite,other_clinical,antimicrobial_resistance,antimicrobial_resistance_evidence,gram_stain,cell_shape,motility,sporulation,temperature_range,optimal_temperature,salinity,oxygen_requirement,habitat,disease,comments,additional_metadata,contig_l50,contig_n50,trna,rrnacoarse_consistency,fine_consistency,checkm_completeness,checkm_contamination,genome_qualitydate_created,date_modified
271881.5,GCF_020552455.1,Lactobacillus plantarum subsp. argentoratensis strain DSM 16365,,271881,Complete,DSM 16365,,,,,,DSM:16365,,2018-10-15T00:00:00Z,,PRJNA494615,SAMN10174878,GCA_003641165.1,"CP032751,CP032752,CP032753,CP032754,CP032755,CP032756",,Korea University,,PacBio,308.98x,PacBio SMRT Analysis v. v2.3,1.0,5.0,6.0,,3350338.0,44.97027,3398.0,,3220.0,,fermented cassava roots (fufu),,1992,Nigeria,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,Genome seuqencing of Lactobacillus plantarum subsp. argentoratensis,sample_type:whole organism,0.0,3130445.0,84.0,,96.5,,,,2018-11-28T23:32:05.643Z
2559916.3,GCF_005405005.1,Lactobacillus sp. 116-1A,,2559916,WGS,116-1A,,,,,,NCIMB:15181,,2019-03-30T00:00:00Z,,PRJDB7793,SAMD00164298,GCA_005405005.1,BJDH01000000,,Northeast Agricultural University,,Illumina HiSeq,465x,A5-MiSeq v. 20150522,,,19.0,,2632925.0,43.672077,2522.0,,,,traditional fermented foods and other habitats,isolated and identified from traditional fermented foods and other habitats,2015,China,China,,,,,,,,,,,,,,,Positive,ARRAY(0x49c4668),No,,Mesophilic,30,,Facultative,,,"In recent years, many new species of lactic acid bacteria (LAB) have been isolated and identified from traditional fermented foods and other habitats. Currently, confirmation of a new species should be based upon genome sequencing. This project will confirm at least 100 new species based upon genome sequencing.",,4.0,275013.0,50.0,,,,,,2019-07-20T22:57:14.697Z
2559918.3,GCF_005405085.1,Lactobacillus sp. 203-3,,2559918,WGS,203-3,,,,,,NCIMB:15183,,2019-03-30T00:00:00Z,,PRJDB7793,SAMD00164300,GCA_005405085.1,BJDJ01000000,,Northeast Agricultural University,,Illumina HiSeq,370x,A5-MiSeq v. 20150522,,,46.0,,2851257.0,43.97331,2794.0,,,,traditional fermented foods and other habitats,isolated and identified from traditional fermented foods and other habitats,2015,China,China,,,,,,,,,,,,,,,Positive,ARRAY(0x5b904d8),No,,Mesophilic,30,,Facultative,,,"In recent years, many new species of lactic acid bacteria (LAB) have been isolated and identified from traditional fermented foods and other habitats. Currently, confirmation of a new species should be based upon genome sequencing. This project will confirm at least 100 new species based upon genome sequencing.",,9.0,111673.0,55.0,,,,,,2019-07-20T22:58:07.169Z
2559919.3,GCF_005405105.1,Lactobacillus sp. 218-3,,2559919,WGS,218-3,,,,,,NCIMB:15184,,2019-03-30T00:00:00Z,,PRJDB7793,SAMD00164301,GCA_005405105.1,BJDK01000000,,Northeast Agricultural University,,Illumina HiSeq,374x,A5-MiSeq v. 20150522,,,71.0,,3107413.0,44.726208,3080.0,,,,traditional fermented foods and other habitats,isolated and identified from traditional fermented foods and other habitats,2015,China,China,,,,,,,,,,,,,,,Positive,ARRAY(0x5881938),No,,Mesophilic,30,,Facultative,,,"In recent years, many new species of lactic acid bacteria (LAB) have been isolated and identified from traditional fermented foods and other habitats. Currently, confirmation of a new species should be based upon genome sequencing. This project will confirm at least 100 new species based upon genome sequencing.",,15.0,67560.0,57.0,,,,,,2019-07-20T22:58:06.204Z
2306423.3,GCF_003885105.1,Lactobacillus sp. FI11369,,2306423,WGS,FI11369,,,,,,,,2018-12-06T00:00:00Z,,PRJNA488380,SAMN09932618,GCA_003885105.1,QWZQ01000000,,Quadram Institute Bioscience,,Illumina NextSeq,6.0x,SPAdes v. 3.11.1,,,158.0,,2972201.0,48.270164,2995.0,,2831.0,,Gari (fermented cassava),,01-Nov-2017,Ghana,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,"Lactobacillus sp. isolated from gari, a Ghanaian traditional fermented food",,18.0,57125.0,57.0,,96.2,,,,2019-01-30T16:00:58.033Z
1670446.3,GCF_001039045.1,Lactobacillus herbarum strain TCF032-E4,,1670446,WGS,TCF032-E4,,,,,,,,2015-06-24T00:00:00Z,26227596,PRJNA286806,SAMN03770836,GCF_001039045.1,LFEE01000000,,DuPont,,Illumina HiSeq,413.0x,Velvet v. 1.2.10,,,55.0,,2899876.0,43.45,2897.0,,,,fermented radish,,2013-03-18,China,China: Guangxi,,,,,,,,,,,,,,,,,,,,C,,,,,"Lactobacillus sp. TCF032-E4, a strain isolated from fermented radish",sample_type:pure culture,9.0,118101.0,51.0,,96.5,100.0,6.1,,2016-01-17T16:10:21.333Z
1457219.4,GCF_005405425.1,Lactobacillus modestisalitolerans strain NBRC 107235,,1457219,WGS,NBRC 107235,,,,,,NBRC:107235,,2019-03-30T00:00:00Z,,PRJDB7793,SAMD00164317,GCA_005405425.1,BJEA01000000,,Northeast Agricultural University,,Illumina HiSeq,387x,A5-MiSeq v. 20150522,,,37.0,,2749234.0,48.632675,2602.0,,,,traditional fermented foods and other habitats,isolated and identified from traditional fermented foods and other habitats,,Thailand,Thailand,,,,,,,,,,,,,,,Positive,ARRAY(0x5f6a600),No,,Mesophilic,30,,Facultative,,,"In recent years, many new species of lactic acid bacteria (LAB) have been isolated and identified from traditional fermented foods and other habitats. Currently, confirmation of a new species should be based upon genome sequencing. This project will confirm at least 100 new species based upon genome sequencing.",,7.0,168990.0,51.0,,97.1,,,,2019-07-18T23:00:34.729Z
1296538.5,GCF_005405385.1,Lactobacillus mudanjiangensis strain 11050,,1296538,WGS,11050,,,,,,LMG:27194,,2019-03-30T00:00:00Z,,PRJDB7793,SAMD00164315,GCA_005405385.1,BJDY01000000,,Northeast Agricultural University,,Illumina HiSeq,367x,A5-MiSeq v. 20150522,,,13.0,,3289607.0,43.066845,3342.0,,,,traditional fermented foods and other habitats,isolated and identified from traditional fermented foods and other habitats,2010,China,China,,,,,,,,,,,,,,,Positive,ARRAY(0x6ef7ce8),No,,Mesophilic,30,,Facultative,,,"In recent years, many new species of lactic acid bacteria (LAB) have been isolated and identified from traditional fermented foods and other habitats. Currently, confirmation of a new species should be based upon genome sequencing. This project will confirm at least 100 new species based upon genome sequencing.",,3.0,583835.0,56.0,,96.2,,,,2019-07-18T21:09:49.396Z
1296538.6,GCF_900617905.1,Lactobacillus mudanjiangensis strain Lactobacillus mudanjiangensis AMBF197,,1296538,WGS,Lactobacillus mudanjiangensis AMBF197,,,,,,,Yes,2019-02-11T00:00:00Z,,PRJEB29655,SAMEA5078360,GCA_900617905.1,UYIE01000000,,UANTW,,,,,,,195.0,,3554450.0,42.92422,3734.0,,3463.0,,Spontaneous fermented carrot juice,,,Belgium,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,"In this study the first genome sequences of strains of Lactobacillus mudanjiangensis are reported and analyzed. Since its first description in 2013, no other strains from this Lactobacillus species have been described in the literature. Here, whole-genome sequencing was performed on the type strain of L. mudanjiangensis to confirm whether some carrot juice isolates were indeed members of this species. Since L. mudanjiangensis was found to be a member of the L. plantarum group, their genome sequences were analyzed together with 300 publicly available assemblies of closely related L. plantarum group species using a pangenomics pipeline. This allowed to get more insights into the genomic features of this understudied Lactobacillus species.;The genome sequence of Lactobacillus mudanjiangensis strain AMBF197 isolated from spontaneously fermented carrot juice",,4.0,417705.0,67.0,,95.4,,,,2019-07-18T21:12:20.453Z
2559917.3,GCF_005405065.1,Lactobacillus sp. 381-7,,2559917,WGS,381-7,,,,,,NCIMB:15186,,2019-03-30T00:00:00Z,,PRJDB7793,SAMD00164299,GCA_005405065.1,BJDI01000000,,Northeast Agricultural University,,Illumina HiSeq,348x,A5-MiSeq v. 20150522,,,39.0,,2901270.0,44.31914,2866.0,,,,traditional fermented foods and other habitats,isolated and identified from traditional fermented foods and other habitats,2015,China,China,,,,,,,,,,,,,,,Positive,ARRAY(0x57010d0),No,,Mesophilic,30,,Facultative,,,"In recent years, many new species of lactic acid bacteria (LAB) have been isolated and identified from traditional fermented foods and other habitats. Currently, confirmation of a new species should be based upon genome sequencing. This project will confirm at least 100 new species based upon genome sequencing.",,6.0,155556.0,45.0,,,,,,2019-07-20T22:58:19.339Z
60520.20,GCF_003641145.1,Lactobacillus paraplantarum strain DSM 10667,,60520,Complete,DSM 10667,,,,,,DSM:10667,,2018-10-15T00:00:00Z,,PRJNA494614,SAMN10174877,GCA_003641145.1,"CP032744,CP032745,CP032746,CP032747,CP032748,CP032749,CP032750",,Korea University,,PacBio,314.23x,PacBio SMRT Analysis v. v2.3,1.0,6.0,7.0,,3368529.0,43.857807,3443.0,,3243.0,,beer contaminant,,May-1996,France,France,,,,,,,,,,,,,,,,,,,,,,,,,Genome sequencing of Lactobacillus paraplantarum,sample_type:whole organism,0.0,3133857.0,66.0,,96.7,,,,2018-11-28T23:31:42.017Z
60520.29,GCF_001443645.1,Lactobacillus paraplantarum strain CK401,,60520,Complete,CK401,,,,,,,,2020-05-18T00:00:00Z,,PRJNA388254,SAMN07173652,GCA_013113675.1,"CP053337,CP053338,CP053339,CP053340,CP053341,CP053342",,Pukyong National University,,PacBioRS2,98x,SMRT Analysis v. 2.3.0,1.0,5.0,6.0,,3289751.0,43.84204,3225.0,,2991.0,,fermented vegetable,,2006-06-30,South Korea,"South Korea: Chungnam, Chonan-si",,,,,,,,,,,,,,,,,,,,,,,,,Genome analysis of Lactobacillus paraplantarum CK401,sample_type:pure culture,1.0,3164408.0,69.0,,95.1,,,,2020-06-04T23:10:52.377Z
60520.14,GCF_003045685.1,Lactobacillus paraplantarum strain AS-7,,60520,Complete,AS-7,,,,,,,,2018-04-09T00:00:00Z,,PRJNA445630,SAMN08794384,GCA_003045685.1,CP028423,,"Rehman Medical Institute Peshawar, Pakistan",,Illumina MiSeq,50X,SPAdes v. 3.10.1,1.0,,1.0,,3007437.0,44.111774,2979.0,,2830.0,,Fruits and Vegetables,"isolated from various food sources and different climatic regions were genetically characterized at subspecies level with recA gene based multiplex PCR amplifications and pulsed-field gel electrophoresis (PFGE), and next generation sequencing of the strains was done",03-May-2011,Pakistan,Pakistan:Sargodha,,,,,,,,,,,,,,,,,,,,,,,,,"Lactobacillus plantarum strains isolated from various food sources and different climatic regions were genetically characterized at subspecies level with recA gene based multiplex PCR amplifications and pulsed-field gel electrophoresis (PFGE), and next generation sequencing of the strains was done. Five strains were identified as Lactobacillus plantarum AS-6, AS-7, AS-8, AS-9 and AS-10. Stress related proteins encoding genes were also identified in the probiotic strains, we hypothesized that the antimicrobial activity of Lactobacillus plantarum strains was associated with plantaricin biosynthesis gene clusters products, class II bacteriocins. Indeed, plantaricin biosynthesis gene clusters were identified i.e. bacteriocin operons plnEFI, plnABCD, regulatory operon plnA, transport operon plnGHSTUVW. All the strains were tested for the production of bacteriocin against major food borne pathogens (L. innocua and L. monocytogenes). Moreover, acid tolerance, NaCl tolerance, survival in simulated gastric juice, bile salt hydrolase activity, and antibiotic resistance of these strains were also analysed. Identification of gene encoding bacteriocin (plantaracin 423), along withenzyme sensitivity assays to protinease K and pepsin were also performed.",sample_type:whole organism,1.0,3007437.0,57.0,,96.6,100.0,0.0,,2018-05-30T21:16:48.849Z
60520.3,GCF_000758145.1,Lactobacillus paraplantarum L-ZS9,,60520,WGS,L-ZS9,,,,,,,,2014-09-25T00:00:00Z,-,PRJNA253765,SAMN02893814,GCA_000758145.1,JPEB00000000,-,China Agricultural University,,Illumina HiSeq,267.0x,SOAPdenovo v. 2.0,,,43.0,,3119718.0,43.89,2968.0,,2708.0,,superior fermented meat,,,China,China,,,,,,,,,,,,,,,,,,,,,,,,,Lactobacillus paraplantrum Genome sequencing,,7.0,130937.0,63.0,,95.8,100.0,0.0,,2015-03-16T03:17:09.594Z
60520.19,GCF_003609655.1,Lactobacillus paraplantarum strain Lp109,,60520,WGS,Lp109,,,,,,,,2018-10-02T00:00:00Z,,PRJNA340086,SAMN05645833,GCA_003609655.1,MECY01000000,,Karolinska Institutet,,Illumina MiSeq,41.0x,SPAdes v. 3.7.1,,,108.0,,3380735.0,43.671265,3412.0,,3145.0,,Cured beef,isolated from food sources such as pickled vegetables and cured beef,2010,China,China:Shaanxi,,,,,,,,,,,,,,,,,,,,,,,,,Comparative genomics of Lactobacilli isolated from food sources such as pickled vegetables and cured beef.,sample_type:mixed culture,6.0,130447.0,70.0,,96.2,,,,2018-11-28T19:42:13.961Z
60520.18,GCF_003346405.1,Lactobacillus paraplantarum strain KMB_599,,60520,WGS,KMB_599,,,,,,,,2018-07-30T00:00:00Z,,PRJNA474823,SAMN09398939,GCA_003346405.1,QMJG01000000,,Faculty of Natural Sciences of the Comenius University in Bratislava,,Illumina MiSeq,115x,Spades v. 3.10.1,,,79.0,,3173489.0,43.890083,3206.0,,3017.0,,sheep milk,isolated from bryndza cheese were selected and submitted for comparative genomics,2013,Slovakia,Slovakia,,,,,env_biome:farm,,,,,,,,,,,,,,,,,,,,Twenty one representative strains of lactic acid bacteria isolated from bryndza cheese were selected and submitted for comparative genomics. The aim was to genetically characterise the lactic acid bacteria strains in order to use them in mixed starter cultures for bryndza cheese manufacture.,sample_type:pure culture,12.0,98164.0,56.0,,96.7,100.0,0.0,,2018-09-30T01:58:22.034Z
60520.13,GCF_002897175.1,Lactobacillus paraplantarum strain D2-1,,60520,WGS,D2-1,,,,,,,,2018-01-12T00:00:00Z,,PRJDB5609,SAMD00076650,GCA_002897175.1,BDOR01000000,,"Department of Food and Cosmetic Science, Faculty of Bioindustry, Tokyo University of Agriculture",,Illumina Genome Analyzer II,370X,Velvet v. 0.7,,,98.0,,3521459.0,43.559307,3616.0,,3328.0,,fermented vegetable was selected as a candidate for soymilk fermentation,isolated from a fermented vegetable was selected as a candidate for soymilk fermentation by sensory evaluation,,,,,,,,env_biome:not applicable,,,,,,,,,,,,,,,,,,,,L. paraplantarum D2-1 isolated from a fermented vegetable was selected as a candidate for soymilk fermentation by sensory evaluation. The present project is aimed to characterize genome of the strain to study its probiotic potential.,,8.0,118286.0,66.0,,95.5,100.0,0.0,,2018-05-25T19:52:32.578Z
1358413.3,GCF_000469115.1,Lactobacillus plantarum AY01,Lactobacillus plantarum AY01,1358413,WGS,AY01,,,,,, ,,2013-09-20T00:00:00Z,24115537,PRJNA211934,SAMN02250894,GCA_000469115.1,AVAI00000000,-,Kunming University of Science and Technology,WGS,454,723.0x,Velvet v. 1.2.03,0.0,0.0,169.0,,3315973.0,43.7,3179.0,,3174.0,,fresh goats' milk,isolated from fermented foods,2008,China,"China: Shilin, Yunnan Province",,,,,,,,,,,,,,,,,,,,30C,,,,,Separation and utilization of probiotics isolated from fermented foods.,,14.0,78526.0,66.0,,95.6,100.0,1.0,,2015-03-16T03:17:09.594Z
60520.22,GCF_007991915.1,Lactobacillus paraplantarum strain NBRC 107151,,60520,WGS,NBRC 107151,,,,,,NBRC:107151,,2019-08-01T00:00:00Z,,PRJDB6255,SAMD00171881,GCA_007991915.1,BJZG01000000,,National Institute of Technology and Evaluation Biological Resource Center,,Illumina HiSeq 1000,107x,newbler v. 3.0,,,185.0,,3330865.0,43.718582,3387.0,,3138.0,,,,,France,France,,,,,,,,,,,,,,,,,,,,,,,,,"The NBRC Whole Genome Shotgun Project aims to provide ""reference genomes"" of NBRC culture collection strains for identifying useful genes for taxonomic classification, risk/safety assessment, and industrial application, and for understanding the structure and evolution of microbial genomes. One of our goals is to sequence 2,000 representative strains in the NBRC culture collection. The sequence information will be released to the society through the NBRC web site (http://www.nite.go.jp/en/nbrc/genome/index.html) and DDBJ/EMBL/GenBank databases.",,16.0,70489.0,37.0,,96.5,,,,2019-10-01T17:22:50.641Z
1589.90,GCF_003641185.1,Lactobacillus pentosus strain DSM 20314,,1589,Complete,DSM 20314,,,,,,DSM:20314,,2018-10-15T00:00:00Z,,PRJNA494616,SAMN10174879,GCA_003641185.1,"CP032757,CP032758",,Korea University,,PacBio,319.42x,PacBio SMRT Analysis v. v2.3,1.0,1.0,2.0,,3671373.0,46.335526,3606.0,,3330.0,,,,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,Genome sequencing of Lactobacillus pentosus,sample_type:whole organism,0.0,3622107.0,74.0,,96.2,,,,2018-11-28T23:28:19.574Z
1589.44,GCF_002850015.1,Lactobacillus pentosus strain BGM48,,1589,,BGM48,,,,,,,,2018-01-03T00:00:00Z,,PRJNA329412,SAMN05412454,GCA_002850015.1,"CP016491,CP016492,CP016493,CP016494,CP016495,CP016496",,UC Davis,,PacBio,178,HGAP.2 v. HGAP.2,,,6.0,,,,3595.0,,3259.0,,olive fermentation,isolated from a laboratory/small-scale Sicilian-style green olive fermentation 118 days after the start of fermentation,Mar-2011,USA,"USA: Davis, CA",,,,,,,,,,,,,,,,,,,,,,,,,"Lactobacillus pentosus BGM48 was isolated from a laboratory/small-scale Sicilian-style green olive fermentation 118 days after the start of fermentation. The olive fermentation was inoculated with a putative spoilage agent, Pichia kudriavzevii.",sample_type:bacteria,,,,,95.9,100.0,0.0,,2018-05-25T05:05:49.711Z
1589.88,GCF_003627295.1,Lactobacillus pentosus strain ZFM222,,1589,Complete,ZFM222,,,,,,,,2018-10-08T00:00:00Z,,PRJNA392597,SAMN07303442,GCA_003627295.1,"CP032654,CP032655,CP032656,CP032657,CP032658",,Zhejiang Gongshang University,,PacBio RSII; Illumina HiSeq,48.0x,SMRT Analysis v. v2.2.0; Celera Assembler,1.0,4.0,5.0,,3701596.0,46.14677,3635.0,,3358.0,,Fermented vegetables,,2010-04-12,China,China:Tangbiao village Lanxi town Zhejiang province,,,,,,,,,,,,,,,,,,,,,,,,,The genome sequence gives us a basis to further elucidate the functional mechanisms of its probiotic properties.And it also can provide the information compared with other related species.,sample_type:ZFM222#,0.0,3564857.0,66.0,,95.6,,,,2018-11-28T20:44:45.588Z
1589.89,GCF_002211885.1,Lactobacillus pentosus strain ZFM94,,1589,Complete,ZFM94,,,,,,,,2018-10-08T00:00:00Z,,PRJNA392489,SAMN07302932,GCA_003627375.1,"CP032659,CP032660,CP032661,CP032662",,Zhejiang Gongshang University,,PacBio RSII; Illumina HiSeq,46.0x,GATK v. v1.6-13; Celera Assembler v.,1.0,3.0,4.0,,3687169.0,46.19273,3613.0,,3343.0,,healthy infant fecal samples,,2011-07-14,China,China:Zhejiang Maternal and Child Health Hospital,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,The genome sequence gives us a basis to further elucidate the functional mechanisms of its probiotic properties. And it also can provide the information compared with other related species.,sample_type:thallus,0.0,3564833.0,66.0,,95.6,,,,2018-11-28T20:44:49.487Z
1589.138,GCF_016804305.1,Lactiplantibacillus pentosus strain MS031,,1589,Complete,MS031,,,,,,,,2021-02-03T00:00:00Z,,PRJNA563280,SAMN12671278,GCA_016804305.1,"CP043671,CP043672,CP043673,CP043674,CP043675,CP043676,CP043677,CP043678,CP043679",,Southwest University,,Illumina HiSeq; Oxford Nanopore MiniION,100.0x,SPAdes v. 2.3 OR MAY-2011,1.0,8.0,9.0,,3805124.0,46.068226,3664.0,,,,,,25-JUL-2018,China,China: Meishan,,,,,,Pickle,,,,,,,,,,,,,,,,,,,to investigate its function,sample_type:fermented vegetable,1.0,3581301.0,71.0,,96.6,,,,2021-02-27T17:46:27.929Z
1589.100,GCF_004354685.1,Lactobacillus pentosus strain ATCC 8041,,1589,WGS,ATCC 8041,,,,,,ATCC:8041,,2019-03-18T00:00:00Z,30830251,PRJNA434401,SAMN08556546,GCA_004354685.1,PUFM01000000,,Carlsberg Research Laboratory,,Illumina,60.0x,ABySS v. 2.0,,,42.0,,3701834.0,46.315357,3598.0,,3360.0,,,,2017,Denmark,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,"Owing to their unique potential to ferment carbohydrates, both homo- and heterofermentative lactic acid bacteria (LAB) are widely used in the food industry. Deciphering the genetic bases that determine the LAB fermentation type, and hence carbohydrate utilization, is paramount to optimize LAB industrial processes. Deep sequencing of 24 LAB species and comparison with 32 publicly available genome sequences provided a comparative data set including five major LAB genera for further analysis. Phylogenomic reconstruction confirmed Leuconostoc and Pediococcus species as independently emerging from the Lactobacillus genus, within one of the three phylogenetic clades identified. These clades partially grouped LABs according to their fermentation types, suggesting some metabolic capabilities were independently acquired during LAB evolution. In order to apply a genome-wide association study (GWAS) at the multigene family level, utilization of 49 carbohydrates was also profiled for these 56 LAB species. GWAS results indicated that obligately heterofermentative species lack 1-phosphofructokinase, required for D-mannose degradation in the homofermentative pathway. Heterofermentative species were found to often contain the araBAD operon, involved in L-arabinose degradation, which is important for heterofermentation. Taken together, our results provide helpful insights into the genetic determinants of LAB carbohydrate metabolism, and opens for further experimental research, aiming at validating the role of these candidate genes for industrial applications.",sample_type:cell culture,7.0,188995.0,72.0,,96.0,,,,2019-07-16T16:17:43.942Z
